rxn	LB	UB
r0617	-4.666666666666667	4.666666666666667
r0618	0	4.666666666666667
r0686	-87.16666666666667	87.16666666666667
P5CR	0	18.5
HMR_3806	0	87.16666666666667
HMR_3809	-169.66666666666666	169.66666666666666
HMR_3819	-87.16666666666667	87.16666666666667
HMR_3820	-87.16666666666667	87.16666666666667
HMR_3833	0	18.5
HMR_3835	0	18.5
HMR_3837	0	18.5
HMR_3838	-63.333333333333336	63.333333333333336
HMR_3897	0	5
HMR_3956	0	23.666666666666668
HMR_3993	0	1.1666666666666667
HMR_4073	0	33
HMR_4075	0	19.333333333333332
HMR_4077	0	7.5
HMR_4191	0	1.8333333333333333
HMR_4212	0	49
HMR_4422	0	49
HMR_4424	0	37
HMR_4583	-132.33333333333334	132.33333333333334
HMR_4607	0	26.833333333333332
HMR_4776	0	10.833333333333332
HMR_4777	0	10.833333333333332
HMR_4778	0	18.5
HMR_4779	0	18.5
HMR_4780	-18.5	18.5
HMR_4781	-18.5	18.5
HMR_4784	0	87.16666666666667
HMR_4787	0	63.333333333333336
HMR_5384	0	17.333333333333332
HMR_6965	0	11.5
HMR_6966	-11.5	11.5
HMR_6955	-1000	1000
HMR_8096	-87.16666666666667	87.16666666666667
HMR_8097	0	87.16666666666667
HMR_8427	-10.5	10.5
HMR_8609	0	18.5
HMR_8610	0	63.333333333333336
HMR_8611	0	63.333333333333336
MMRN_Lipid_pool	0	1000
MMRN_Protein_pool	0	1000
MMRN_Nucleotide_pool	0	1000
MMRN_glycogen	0	1000
MMRN_Biomass	0	1000
cofactors_vitamins	0	1000
HMR_biomass_Renalcancer(with ATP)	0	1000
HMR_6396	0	57.166666666666664
HMR_3526	0	38.166666666666664
HMR_3527	0	432.5
HMR_3278	0	507.66666666666663
HMR_3288	0	451.0
HMR_3293	0	823.8333333333334
HMR_3294	0	607.5
HMR_3296	0	189.5
HMR_3298	-249.5	249.5
HMR_3301	0	743.8333333333333
HMR_3302	0	148.66666666666666
HMR_3306	0	743.8333333333333
HMR_3307	0	148.66666666666666
HMR_3311	0	743.8333333333333
HMR_3312	0	148.66666666666666
HMR_3316	0	398.1666666666667
HMR_3317	0	148.66666666666666
HMR_3320	0	63.5
HMR_3321	0	743.8333333333333
HMR_3322	0	189.5
HMR_3323	-398.1666666666667	398.1666666666667
HMR_3107	0	607.5
HMR_3108	0	346.33333333333337
HMR_3109	0	507.66666666666663
HMR_3110	0	823.8333333333334
HMR_3111	0	607.5
HMR_3112	0	346.33333333333337
HMR_3113	0	507.66666666666663
HMR_3114	0	823.8333333333334
HMR_3115	0	607.5
HMR_3116	0	346.33333333333337
HMR_3117	0	507.66666666666663
HMR_3118	0	823.8333333333334
HMR_3121	0	607.5
HMR_3122	0	346.33333333333337
HMR_3123	0	507.66666666666663
HMR_3125	0	823.8333333333334
HMR_3128	0	607.5
HMR_3129	0	346.33333333333337
HMR_3130	0	507.66666666666663
HMR_3132	0	823.8333333333334
HMR_3135	0	607.5
HMR_3136	0	346.33333333333337
HMR_3137	0	507.66666666666663
HMR_3139	0	823.8333333333334
HMR_3142	0	305.8333333333333
HMR_3143	0	346.33333333333337
HMR_3144	0	507.66666666666663
HMR_3146	0	823.8333333333334
HMR_3149	0	305.8333333333333
HMR_3150	0	346.33333333333337
HMR_3151	0	507.66666666666663
HMR_3153	0	823.8333333333334
HMR_3156	0	96.33333333333333
HMR_3157	0	346.33333333333337
HMR_3158	0	507.66666666666663
HMR_3160	0	823.8333333333334
HMR_3398	0	1946.8333333333333
HMR_3406	0	1946.8333333333333
HMR_3407	0	1946.8333333333333
HMR_3408	0	1946.8333333333333
HMR_3409	0	1946.8333333333333
HMR_3411	0	1946.8333333333333
HMR_3413	0	1946.8333333333333
HMR_3414	0	1946.8333333333333
HMR_3416	0	1946.8333333333333
HMR_3421	0	1946.8333333333333
HMR_3422	0	1946.8333333333333
HMR_3423	0	1946.8333333333333
HMR_3424	0	1946.8333333333333
HMR_3425	0	1946.8333333333333
HMR_3426	0	1946.8333333333333
HMR_9719	0	1946.8333333333333
HMR_3427	0	1946.8333333333333
HMR_3428	0	1946.8333333333333
HMR_3429	0	1946.8333333333333
HMR_3430	0	1946.8333333333333
HMR_3431	0	1946.8333333333333
HMR_3432	0	1946.8333333333333
HMR_3433	0	1946.8333333333333
HMR_3057	0	743.8333333333333
HMR_3058	0	148.66666666666666
HMR_3059	0	357.0
HMR_3060	0	63.5
HMR_3062	0	743.8333333333333
HMR_3063	0	148.66666666666666
HMR_3064	0	357.0
HMR_3065	0	63.5
HMR_3066	0	743.8333333333333
HMR_3067	0	148.66666666666666
HMR_3068	0	357.0
HMR_3069	0	63.5
HMR_3070	0	743.8333333333333
HMR_3071	0	148.66666666666666
HMR_3072	0	357.0
HMR_3073	0	63.5
HMR_3074	0	743.8333333333333
HMR_3075	0	148.66666666666666
HMR_3076	0	357.0
HMR_3077	0	63.5
HMR_3078	0	743.8333333333333
HMR_3079	0	148.66666666666666
HMR_3080	0	357.0
HMR_3081	0	63.5
HMR_3082	0	743.8333333333333
HMR_3083	0	148.66666666666666
HMR_3084	0	357.0
HMR_3085	0	63.5
HMR_3086	0	743.8333333333333
HMR_3087	0	148.66666666666666
HMR_3088	0	357.0
HMR_3089	0	63.5
HMR_3090	0	743.8333333333333
HMR_3091	0	148.66666666666666
HMR_3092	0	357.0
HMR_3093	0	63.5
HMR_3094	0	743.8333333333333
HMR_3095	0	148.66666666666666
HMR_3096	0	357.0
HMR_3097	0	63.5
HMR_3098	0	743.8333333333333
HMR_3099	0	148.66666666666666
HMR_3100	0	357.0
HMR_3101	0	63.5
HMR_3102	0	743.8333333333333
HMR_3103	0	148.66666666666666
HMR_3104	0	357.0
HMR_3170	0	607.5
HMR_3171	0	346.33333333333337
HMR_3172	0	507.66666666666663
HMR_3173	0	823.8333333333334
HMR_3174	0	607.5
HMR_3175	0	346.33333333333337
HMR_3176	0	507.66666666666663
HMR_3177	0	823.8333333333334
HMR_3178	0	607.5
HMR_3179	0	346.33333333333337
HMR_3180	0	507.66666666666663
HMR_3181	0	823.8333333333334
HMR_3182	0	607.5
HMR_3183	0	346.33333333333337
HMR_3184	0	507.66666666666663
HMR_3185	0	823.8333333333334
HMR_3186	0	607.5
HMR_3187	0	346.33333333333337
HMR_3188	0	507.66666666666663
HMR_3189	0	823.8333333333334
HMR_3190	0	305.8333333333333
HMR_3191	0	346.33333333333337
HMR_3192	0	507.66666666666663
HMR_3193	0	823.8333333333334
HMR_3194	0	305.8333333333333
HMR_3195	0	346.33333333333337
HMR_3196	0	507.66666666666663
HMR_3197	0	823.8333333333334
HMR_3198	0	305.8333333333333
HMR_3199	0	346.33333333333337
HMR_3200	0	507.66666666666663
HMR_3201	0	823.8333333333334
HMR_3202	0	96.33333333333333
HMR_3203	0	346.33333333333337
HMR_3204	0	507.66666666666663
HMR_3205	0	823.8333333333334
HMR_3480	-725	725
HMR_3482	-725	725
HMR_3484	0	952.5
HMR_3486	0	104
HMR_3488	0	952.5
HMR_3489	-1518.0	1518.0
HMR_3491	-38.166666666666664	38.166666666666664
HMR_3493	-725	725
HMR_3498	0	743.8333333333333
HMR_3501	0	148.66666666666666
HMR_3505	0	63.5
HMR_3506	0	743.8333333333333
HMR_3508	0	148.66666666666666
HMR_3511	0	38.166666666666664
HMR_3512	0	743.8333333333333
HMR_3513	0	148.66666666666666
HMR_3240	0	607.5
HMR_3241	0	346.33333333333337
HMR_3242	0	507.66666666666663
HMR_3243	0	823.8333333333334
HMR_3244	0	607.5
HMR_3245	0	346.33333333333337
HMR_3246	0	507.66666666666663
HMR_3247	0	823.8333333333334
HMR_3254	0	507.66666666666663
HMR_3256	0	823.8333333333334
HMR_3258	0	607.5
HMR_3260	0	346.33333333333337
HMR_3262	0	507.66666666666663
HMR_3264	0	823.8333333333334
HMR_3272	-451.0	451.0
HMR_3356	0	743.8333333333333
HMR_3357	0	148.66666666666666
HMR_3358	0	357.0
HMR_3359	0	63.5
HMR_3360	0	743.8333333333333
HMR_3361	0	148.66666666666666
HMR_3362	0	357.0
HMR_3363	0	63.5
HMR_3218	0	607.5
HMR_3219	0	346.33333333333337
HMR_3220	0	507.66666666666663
HMR_3221	0	823.8333333333334
HMR_3222	0	607.5
HMR_3223	0	346.33333333333337
HMR_3224	0	507.66666666666663
HMR_3225	0	823.8333333333334
HMR_3226	0	607.5
HMR_3227	0	346.33333333333337
HMR_3228	0	507.66666666666663
HMR_3229	0	823.8333333333334
HMR_3230	0	607.5
HMR_3231	0	346.33333333333337
HMR_3232	0	507.66666666666663
HMR_3233	0	823.8333333333334
HMR_3234	0	607.5
HMR_3235	0	346.33333333333337
HMR_3236	0	507.66666666666663
HMR_3237	0	823.8333333333334
HMR_3239	-451.0	451.0
HMR_3326	0	743.8333333333333
HMR_3327	0	148.66666666666666
HMR_3328	0	357.0
HMR_3329	0	63.5
HMR_3330	0	743.8333333333333
HMR_3331	0	148.66666666666666
HMR_3332	0	357.0
HMR_3333	0	63.5
HMR_3334	0	743.8333333333333
HMR_3335	0	148.66666666666666
HMR_3336	0	357.0
HMR_3337	0	63.5
HMR_3338	0	743.8333333333333
HMR_3339	0	148.66666666666666
HMR_3340	0	357.0
HMR_3341	0	63.5
HMR_3342	0	743.8333333333333
HMR_3343	0	148.66666666666666
HMR_3344	0	357.0
HMR_3345	0	63.5
HMR_3346	0	743.8333333333333
HMR_3347	0	148.66666666666666
HMR_3348	0	357.0
HMR_3349	0	63.5
HMR_3350	0	743.8333333333333
HMR_3351	0	148.66666666666666
HMR_3352	0	357.0
HMR_3353	0	63.5
HMR_3355	-398.1666666666667	398.1666666666667
HMR_3364	0	743.8333333333333
HMR_3365	0	148.66666666666666
HMR_3367	0	357.0
HMR_3368	0	63.5
HMR_3369	0	743.8333333333333
HMR_3370	0	148.66666666666666
HMR_3372	0	357.0
HMR_3373	0	63.5
HMR_3375	-398.1666666666667	398.1666666666667
13DAMPPOX	0	0.3333333333333333
APAT2rm	-73.83333333333333	73.83333333333333
BAMPPALDOX	0	2359.8333333333335
NBAHH_ir	0	26.833333333333332
ABUTD	0	109.33333333333333
HMR_4079	0	2359.8333333333335
HMR_4078	0	1000
HMR_4347	0	111.16666666666667
HMR_4688	0	1791.0
HMR_4689	0	109.33333333333333
HMR_4735	0	346.33333333333337
HMR_7991	0	1000
HMR_7993	0	1791.0
HMR_1581	0	54.5
HMR_1589	0	38.5
HMR_1590	0	38.5
HMR_1595	0	71.83333333333333
HMR_1599	0	776.3333333333333
HMR_1604	0	107.83333333333333
HMR_1605	0	107.83333333333333
HMR_1608	0	107.83333333333333
HMR_1609	0	107.83333333333333
HMR_1611	0	107.83333333333333
HMR_1614	0	107.83333333333333
HMR_1624	0	935.6666666666666
HMR_1625	0	935.6666666666666
HMR_1627	0	935.6666666666666
HMR_1632	0	38.166666666666664
HMR_1635	0	38.166666666666664
HMR_1637	0	743.8333333333333
HMR_1638	0	743.8333333333333
HMR_1639	0	743.8333333333333
HMR_1642	0	208.33333333333334
HMR_1646	0	357.0
HMR_1652	0	1732.3333333333333
HMR_1653	0	1732.3333333333333
HMR_1659	0	374.5
HMR_1660	0	8.5
HMR_1662	0	8.5
HMR_1663	0	8.5
HMR_1667	0	104.16666666666667
HMR_1673	0	71.83333333333333
HMR_1676	0	776.3333333333333
HMR_1681	0	107.83333333333333
HMR_1682	0	107.83333333333333
HMR_1687	0	107.83333333333333
HMR_1689	0	107.83333333333333
HMR_1691	0	107.83333333333333
HMR_1692	0	1791.0
HMR_1693	0	107.83333333333333
HMR_1697	0	935.6666666666666
HMR_1699	0	935.6666666666666
HMR_1700	0	935.6666666666666
HMR_1703	-38.166666666666664	38.166666666666664
HMR_1704	0	137.33333333333334
HMR_1706	0	208.33333333333334
HMR_1708	0	208.33333333333334
HMR_1710	0	1732.3333333333333
HMR_1716	0	147.0
HMR_1718	0	147.0
HMR_1762	0	107.83333333333333
HMR_1765	0	41.666666666666664
HMR_1766	0	120.83333333333333
HMR_1767	0	38.5
HMR_1768	0	71.83333333333333
HMR_1769	0	71.83333333333333
HMR_1781	0	1
HMR_1783	0	0.16666666666666666
HMR_1786	0	1
HMR_1790	0	107.83333333333333
HMR_1792	0	107.83333333333333
HMR_1796	0	107.83333333333333
HMR_1797	0	1939.5
HMR_1802	0	1939.5
HMR_1805	0	1939.5
HMR_1806	0	107.83333333333333
HMR_1807	-107.83333333333333	107.83333333333333
HMR_1813	0	1653.1666666666667
HMR_1830	0	54.5
HMR_1839	0	38.5
HMR_1841	0	104.16666666666667
HMR_1844	0	104.16666666666667
HMR_3799	0	147.0
HMR_3908	0	637.5
HMR_3910	0	66.66666666666667
HMR_8063	0	1000
HMR_8064	0	1000
HMR_8065	0	66.66666666666667
HMR_1770	0	1000
HSD17B42x	0	208.33333333333334
HSD17B4x	0	208.33333333333334
P45027A12m	0	107.83333333333333
P45027A13m	0	107.83333333333333
P45027A15m	0	107.83333333333333
P45027A16m	0	107.83333333333333
r0301	0	8.833333333333334
r0630	-1000	1000
r0651	-1000	1000
r0688	-2359.8333333333335	2359.8333333333335
r0706	0	21.333333333333332
r0739	-2069.0	2069.0
r0743	0	208.33333333333334
r0744	0	208.33333333333334
RE1796R	-176.83333333333331	176.83333333333331
RE1804M	-107.83333333333333	107.83333333333333
RE1807M	-107.83333333333333	107.83333333333333
RE1827M	-107.83333333333333	107.83333333333333
RE1829M	-107.83333333333333	107.83333333333333
RE1830M	-107.83333333333333	107.83333333333333
RE1834C	0	47.0
RE1834M	-9.166666666666666	9.166666666666666
RE1835C	0	47.0
RE1836X	0	1668.8333333333333
RE2625M	-107.83333333333333	107.83333333333333
RE2626M	-107.83333333333333	107.83333333333333
RE2633R	-1133.3333333333335	1133.3333333333335
RE2649C	-47.0	47.0
RE2649M	0	9.166666666666666
RE3251M	0	107.83333333333333
RE3346C	-339.5	339.5
RE3346M	0	2020.3333333333335
HC02195te	0	223.5
HC02196te	0	223.5
r0698	0	1000
HMR_1848	0	935.6666666666666
HMR_1862	0	157.0
HMR_1863	0	157.0
HMR_1864	0	157.0
HMR_1865	0	157.0
HMR_1866	0	157.0
HMR_1867	0	157.0
HMR_1868	0	250.0
