rxn	LB	UB
HMR_3222	0	758.5
HMR_3223	0	398.25
HMR_3224	0	680.5
HMR_3225	0	1028.25
HMR_3226	0	758.5
HMR_3227	0	398.25
HMR_3228	0	680.5
HMR_3229	0	1028.25
HMR_3230	0	758.5
HMR_3231	0	398.25
HMR_3232	0	680.5
HMR_3233	0	1028.25
HMR_3234	0	758.5
HMR_3235	0	398.25
HMR_3236	0	680.5
HMR_3237	0	1028.25
HMR_3239	-657.25	657.25
HMR_3326	0	1282.25
HMR_3327	0	181.75
HMR_3328	0	472.0
HMR_3329	0	100
HMR_3330	0	1282.25
HMR_3331	0	181.75
HMR_3332	0	472.0
HMR_3333	0	100
HMR_3334	0	1282.25
HMR_3335	0	181.75
HMR_3336	0	472.0
HMR_3337	0	100
HMR_3338	0	1282.25
HMR_3339	0	181.75
HMR_3340	0	472.0
HMR_3341	0	100
HMR_3342	0	1282.25
HMR_3343	0	181.75
HMR_3344	0	472.0
HMR_3345	0	100
HMR_3346	0	1282.25
HMR_3347	0	181.75
HMR_3348	0	472.0
HMR_3349	0	100
HMR_3350	0	1282.25
HMR_3351	0	181.75
HMR_3352	0	472.0
HMR_3353	0	100
HMR_3355	-542.75	542.75
HMR_3364	0	1282.25
HMR_3365	0	181.75
HMR_3367	0	472.0
HMR_3368	0	100
HMR_3369	0	1282.25
HMR_3370	0	181.75
HMR_3372	0	472.0
HMR_3373	0	100
HMR_3375	-542.75	542.75
13DAMPPOX	0	0.25
APAT2rm	-118.25	118.25
BAMPPALDOX	0	3545.5
NBAHH_ir	0	24.75
ABUTD	0	110.25
HMR_4079	0	3545.5
HMR_4078	0	1000
HMR_4347	0	158.5
HMR_4688	0	2543.0
HMR_4689	0	110.25
HMR_4735	0	398.25
HMR_7991	0	1000
HMR_7993	0	2543.0
HMR_1581	0	119.25
HMR_1589	0	146.75
HMR_1590	0	146.75
HMR_1595	0	85.75
HMR_1599	0	1318.5
HMR_1604	0	259.5
HMR_1605	0	259.5
HMR_1608	0	259.5
HMR_1609	0	259.5
HMR_1611	0	259.5
HMR_1614	0	259.5
HMR_1624	0	1481.75
HMR_1625	0	1481.75
HMR_1627	0	1481.75
HMR_1632	0	58.25
HMR_1635	0	58.25
HMR_1637	0	1282.25
HMR_1638	0	1282.25
HMR_1639	0	1282.25
HMR_1642	0	290.25
HMR_1646	0	472.0
HMR_1652	0	3225.5
HMR_1653	0	3225.5
HMR_1659	0	264.5
HMR_1660	0	11
HMR_1662	0	11
HMR_1663	0	11
HMR_1667	0	186.25
HMR_1673	0	85.75
HMR_1676	0	1318.5
HMR_1681	0	259.5
HMR_1682	0	259.5
HMR_1687	0	259.5
HMR_1689	0	259.5
HMR_1691	0	259.5
HMR_1692	0	2543.0
HMR_1693	0	259.5
HMR_1697	0	1481.75
HMR_1699	0	1481.75
HMR_1700	0	1481.75
HMR_1703	-58.25	58.25
HMR_1704	0	112
HMR_1706	0	290.25
HMR_1708	0	290.25
HMR_1710	0	3225.5
HMR_1716	0	230.5
HMR_1718	0	230.5
HMR_1762	0	259.5
HMR_1765	0	140.5
HMR_1766	0	258.5
HMR_1767	0	146.75
HMR_1768	0	85.75
HMR_1769	0	85.75
HMR_1790	0	259.5
HMR_1792	0	259.5
HMR_1796	0	259.5
HMR_1797	0	6585.5
HMR_1802	0	6585.5
HMR_1805	0	6585.5
HMR_1806	0	259.5
HMR_1807	-259.5	259.5
HMR_1813	0	2761.0
HMR_1830	0	119.25
HMR_1839	0	146.75
HMR_1841	0	186.25
HMR_1844	0	186.25
HMR_3799	0	230.5
HMR_3908	0	1094.75
HMR_3910	0	90.5
HMR_8063	0	1000
HMR_8064	0	1000
HMR_8065	0	90.5
HMR_1770	0	1000
HSD17B42x	0	290.25
HSD17B4x	0	290.25
P45027A12m	0	259.5
P45027A13m	0	259.5
P45027A15m	0	259.5
P45027A16m	0	259.5
r0301	0	8.25
r0630	-1000	1000
r0651	-1000	1000
r0688	-3545.5	3545.5
r0706	0	25.25
r0739	-1870.25	1870.25
r0743	0	290.25
r0744	0	290.25
RE1796R	-361.25	361.25
RE1804M	-259.5	259.5
RE1807M	-259.5	259.5
RE1827M	-259.5	259.5
RE1829M	-259.5	259.5
RE1830M	-259.5	259.5
RE1834C	0	56.25
RE1834M	-10.75	10.75
RE1835C	0	56.25
RE1836X	0	3125.5
RE2625M	-259.5	259.5
RE2626M	-259.5	259.5
RE2633R	-2479.25	2479.25
RE2649C	-56.25	56.25
RE2649M	0	10.75
RE3251M	0	259.5
RE3346C	-586.25	586.25
RE3346M	0	2959.25
HC02195te	0	301.5
HC02196te	0	301.5
r0698	0	1000
HMR_1848	0	1481.75
HMR_1862	0	451
HMR_1863	0	451
HMR_1864	0	451
HMR_1865	0	451
HMR_1866	0	451
HMR_1867	0	451
HMR_1868	0	304.25
HMR_1870	0	304.25
HMR_1872	0	305.25
HMR_1874	0	304.25
HMR_1875	-873.5	873.5
HMR_1876	-873.5	873.5
HMR_1877	-873.5	873.5
HMR_1879	-873.5	873.5
HMR_1896	0	238
HMR_4523	0	281.25
HMR_4539	-304.25	304.25
HMR_4540	-304.25	304.25
HMR_4541	-304.25	304.25
HMR_4542	-304.25	304.25
HMR_4543	-304.25	304.25
HMR_4544	-304.25	304.25
HMR_4817	-49.25	49.25
HMR_4818	-49.25	49.25
HMR_4833	-49.25	49.25
HMR_4834	-49.25	49.25
HMR_4835	-49.25	49.25
HMR_4836	-49.25	49.25
HMR_8538	0	304.25
HMR_7672	0	53.25
HMR_7673	0	53.25
HMR_8276	0	0.25
HMR_8277	0	1.5
HMR_8278	0	4.25
HMR_8279	0	1.5
HMR_8305	0	4.25
HMR_8306	0	1.5
HMR_8307	0	0.5
HMR_8308	0	0.5
HMR_8309	0	0.5
HMR_8316	0	8.5
HMR_8317	0	1.5
HMR_8318	0	82.0
HMR_8322	0	0.5
HMR_8325	0	2.75
HMR_8326	0	0.5
HMR_8330	0	0.5
HMR_8331	0	0.5
HMR_8332	0	0.5
HMR_8333	0	0.5
HMR_8334	0	0.5
HMR_8337	0	2.75
ST3GAL31g	0	43.25
HMR_1436	0	29.5
HMR_3163	0	908.0
HMR_4461	-203.5	203.5
HMR_4604	0	1040.75
HMR_5351	-13.75	13.75
ITCOALm	-495.75	495.75
MECOALm	-495.75	495.75
HMR_8662	-495.75	495.75
HMR_8668	-495.75	495.75
HMR_0159	-214.5	214.5
HMR_2599	-214.5	214.5
HMR_2602	-214.5	214.5
HMR_2605	-214.5	214.5
HMR_2608	-214.5	214.5
HMR_2611	-214.5	214.5
HMR_2614	-214.5	214.5
HMR_2620	-214.5	214.5
HMR_2633	-214.5	214.5
HMR_2648	-214.5	214.5
HMR_2651	-214.5	214.5
HMR_2657	-214.5	214.5
HMR_2660	-214.5	214.5
HMR_2663	-214.5	214.5
HMR_2666	-214.5	214.5
HMR_2669	-214.5	214.5
HMR_2672	-214.5	214.5
HMR_2675	-214.5	214.5
HMR_2681	-214.5	214.5
HMR_2684	-214.5	214.5
HMR_2687	-214.5	214.5
HMR_2690	-214.5	214.5
HMR_2693	-214.5	214.5
HMR_2699	-214.5	214.5
HMR_2702	-214.5	214.5
HMR_2705	-214.5	214.5
HMR_2708	-214.5	214.5
HMR_2711	-214.5	214.5
HMR_2714	-214.5	214.5
HMR_2717	-214.5	214.5
HMR_2720	-214.5	214.5
HMR_2726	-214.5	214.5
HMR_2730	-214.5	214.5
HMR_2733	-214.5	214.5
HMR_2736	-214.5	214.5
HMR_2739	-214.5	214.5
HMR_2759	-214.5	214.5
HMR_2762	-214.5	214.5
HMR_2768	-214.5	214.5
HMR_2771	-214.5	214.5
HMR_2774	-214.5	214.5
HMR_2877	-214.5	214.5
HMR_3032	-214.5	214.5
HMR_3521	-1000	1000
HMR_2778	-14.5	14.5
HMR_2783	-83.5	83.5
HMR_2785	-29	29
HMR_2801	-14.5	14.5
HMR_2807	-14.5	14.5
HMR_2809	-29	29
HMR_2817	-14.5	14.5
HMR_2819	-29	29
HMR_2821	-14.5	14.5
HMR_2825	0	14.5
HMR_2827	-29	29
HMR_2839	-14.5	14.5
HMR_2840	-29	29
HMR_2853	-14.5	14.5
HMR_2854	-29	29
HMR_2857	-14.5	14.5
HMR_2859	-29	29
HMR_2861	-14.5	14.5
HMR_2862	-29	29
HMR_2863	-14.5	14.5
HMR_2864	-29	29
HMR_2865	-14.5	14.5
HMR_2866	-29	29
HMR_2867	-14.5	14.5
HMR_2868	-29	29
HMR_2869	-14.5	14.5
HMR_2870	-29	29
HMR_2875	-14.5	14.5
HMR_2876	-29	29
HMR_2878	-14.5	14.5
HMR_2879	-29	29
HMR_2880	-14.5	14.5
HMR_2882	-29	29
HMR_2884	-14.5	14.5
HMR_2886	-29	29
HMR_2888	-14.5	14.5
HMR_2890	-29	29
HMR_2892	-14.5	14.5
HMR_2896	-14.5	14.5
HMR_2897	-29	29
HMR_2900	-14.5	14.5
HMR_2901	-29	29
HMR_2904	-14.5	14.5
HMR_2905	-29	29
HMR_2912	-214.5	214.5
HMR_2913	-14.5	14.5
HMR_2914	-29	29
HMR_2924	-214.5	214.5
HMR_2925	-14.5	14.5
HMR_2926	-29	29
HMR_0160	-83.5	83.5
HMR_0161	-114.5	114.5
HMR_0162	-83.5	83.5
HMR_0163	-382.25	382.25
HMR_2593	-114.5	114.5
HMR_2598	-114.5	114.5
HMR_2600	0	420.5
HMR_2601	-114.5	114.5
HMR_2603	-420.5	420.5
HMR_2604	-114.5	114.5
HMR_2606	-420.5	420.5
HMR_2607	-114.5	114.5
HMR_2609	-420.5	420.5
HMR_2610	-114.5	114.5
HMR_2612	-420.5	420.5
HMR_2613	-114.5	114.5
HMR_2616	-420.5	420.5
HMR_2618	-114.5	114.5
HMR_2621	-420.5	420.5
HMR_2622	-114.5	114.5
HMR_2624	-420.5	420.5
HMR_2625	-114.5	114.5
HMR_2630	-114.5	114.5
HMR_2634	-420.5	420.5
HMR_2635	-114.5	114.5
HMR_2638	-420.5	420.5
HMR_2644	-420.5	420.5
HMR_2646	-114.5	114.5
HMR_2649	-420.5	420.5
HMR_2650	-114.5	114.5
HMR_2652	-420.5	420.5
HMR_2653	-114.5	114.5
HMR_2655	-420.5	420.5
HMR_2656	-114.5	114.5
HMR_2659	-114.5	114.5
HMR_2661	-420.5	420.5
HMR_2662	-114.5	114.5
HMR_2664	-420.5	420.5
HMR_2665	-114.5	114.5
HMR_2667	-420.5	420.5
HMR_2668	-114.5	114.5
HMR_2670	-420.5	420.5
HMR_2671	-114.5	114.5
HMR_2673	-420.5	420.5
HMR_2676	-420.5	420.5
HMR_2677	-114.5	114.5
HMR_2679	-420.5	420.5
HMR_2680	-114.5	114.5
HMR_2682	-420.5	420.5
HMR_2683	-114.5	114.5
HMR_2685	-420.5	420.5
HMR_2686	-114.5	114.5
HMR_2688	-420.5	420.5
HMR_2689	-114.5	114.5
HMR_2691	-420.5	420.5
HMR_2692	-114.5	114.5
HMR_2695	-420.5	420.5
HMR_2697	-114.5	114.5
HMR_2700	-420.5	420.5
HMR_2701	-114.5	114.5
HMR_2703	-420.5	420.5
HMR_2704	-114.5	114.5
HMR_2706	-420.5	420.5
HMR_2707	-114.5	114.5
HMR_2709	-420.5	420.5
HMR_2710	-114.5	114.5
HMR_2712	-420.5	420.5
HMR_2713	-114.5	114.5
HMR_2715	-420.5	420.5
HMR_2718	-420.5	420.5
HMR_2722	-420.5	420.5
HMR_2727	-420.5	420.5
HMR_2731	-420.5	420.5
HMR_2732	-114.5	114.5
HMR_2734	-420.5	420.5
HMR_2735	-114.5	114.5
HMR_2737	-420.5	420.5
HMR_2738	-114.5	114.5
HMR_2740	-420.5	420.5
HMR_2741	-114.5	114.5
HMR_2744	-420.5	420.5
HMR_2748	-420.5	420.5
HMR_2750	-114.5	114.5
HMR_2753	-420.5	420.5
HMR_2754	-114.5	114.5
HMR_2757	-420.5	420.5
HMR_2758	-114.5	114.5
HMR_2760	-420.5	420.5
HMR_2764	-420.5	420.5
HMR_2769	-420.5	420.5
HMR_2770	-114.5	114.5
HMR_2772	-420.5	420.5
HMR_2773	-114.5	114.5
HMR_2775	-420.5	420.5
HMR_2776	-114.5	114.5
HMR_8417	-1000	1000
HMR_3027	-1000	1000
HMR_3028	-214.5	214.5
HMR_3033	-83.5	83.5
HMR_3034	-382.25	382.25
HMR_3035	-83.5	83.5
HMR_1440	0	19.75
HMR_1445	0	4.25
HMR_1448	-12.75	12.75
HMR_1451	0	2
HMR_1457	0	71.25
HMR_1460	0	71.25
HMR_1465	-21.5	21.5
HMR_1467	0	21.5
HMR_1470	0	2.75
HMR_1473	0	11.5
HMR_1477	0	16.5
HMR_1478	0	16.5
HMR_1479	0	16.5
HMR_1484	0	32.5
HMR_1490	0	36.5
HMR_1493	0	36.5
HMR_1494	0	36.5
HMR_1495	0	11.5
HMR_1496	0	11.5
HMR_1500	0	16
HMR_1502	0	36.5
HMR_1503	0	36.5
HMR_1504	0	36.5
HMR_1505	0	11.5
HMR_1509	0	16
HMR_1512	0	159.5
HMR_1516	0	209.5
HMR_1519	0	17.25
HMR_1526	0	168.75
HMR_1533	0	168.75
HMR_1558	0	209.5
HMR_1565	0	17.25
HMR_1535	0	168.75
HMR_1536	0	16.5
HMR_1538	0	16.5
HMR_1539	0	16.5
HMR_1540	0	32.5
HMR_1543	0	36.5
HMR_1544	0	36.5
HMR_1545	0	36.5
HMR_1546	0	11.5
HMR_1547	0	16
HMR_1548	0	36.5
HMR_1549	0	36.5
HMR_1550	0	36.5
HMR_1551	0	11.5
HMR_1552	0	16
ACACT1x	0	184.25
DHCR241r	0	168.75
DHCR242r	0	288.0
HMGCOASi	0	1040.75
HMGCOASim	0	1040.75
LNS14DM	0	204.5
SQLSr	0	21.5
r0170	-21.5	21.5
r0463	-1040.75	1040.75
r0488	-19.75	19.75
r0575	-21.5	21.5
r0783	-168.75	168.75
r1380	-168.75	168.75
HMR_1437	0	1040.75
HMR_1570	0	168.75
HMR_1576	0	29.5
HMR_1577	0	175
HMR_3105	-34.5	34.5
HMR_4630	0	19.75
S2TASE3ly	0	5.5
S4TASE1ly	-14.75	14.75
S4TASE2ly	-14.75	14.75
S4TASE3ly	-14.75	14.75
S4TASE4ly	-14.75	14.75
S4TASE5ly	-14.75	14.75
HMR_7501	0	1000
HMR_7502	0	14.75
HMR_7503	0	93.25
HMR_7504	0	45.25
HMR_7505	0	14.75
HMR_7506	0	14.75
HMR_7507	0	93.25
HMR_7513	0	1000
HMR_7514	0	14.75
HMR_7515	0	93.25
HMR_7516	0	45.25
HMR_7517	0	5.5
HMR_7518	0	2.25
HMR_7525	0	1000
HMR_7526	0	81.5
HMR_7527	0	45.25
HMR_7528	0	45.25
HMR_7529	0	14.75
HMR_7530	0	81.5
HMR_7531	0	45.25
HMR_7532	0	45.25
HMR_7541	0	1000
HMR_7542	0	81.5
HMR_7543	0	45.25
HMR_7544	0	45.25
HMR_7545	0	1000
HMR_7546	0	14.75
HMR_7547	0	81.5
HMR_7548	0	45.25
HMR_7549	0	45.25
HMR_7557	0	1000
HMR_7558	0	14.75
HMR_7559	0	93.25
HMR_7560	0	81.5
HMR_7561	0	45.25
HMR_7562	0	14.75
HMR_7563	0	45.25
HMR_7564	0	14.75
HMR_7565	0	113.75
HMR_7566	0	45.25
PNTEH	0	1000
r0679	-161.75	161.75
r0680	-161.75	161.75
HMR_3879	0	176
HMR_3881	0	235
HMR_3917	0	2.75
HMR_3922	-22	22
HMR_3928	0	205.0
HMR_3995	0	49
HMR_4189	0	60.25
HMR_4302	0	235
HMR_4323	0	176
HMR_5385	0	10
HMR_5386	0	16.5
HMR_5387	0	2
HMR_5389	0	126
HMR_5390	0	0.75
HMR_5391	0	946.75
HMR_5418	-22	22
HMR_5419	-22	22
HMR_6519	-13.75	13.75
HMR_6520	0	205.0
HMR_6523	0	274.5
HMR_8062	0	1000
HMR_8068	-597	597
